aggregator,shift,seed,client_group,client_index,leave_one_out_influence
median_of_means,3.0,15,minority,0,0.08822888
median_of_means,3.0,15,minority,1,0.023404406
median_of_means,3.0,16,majority,0,0.6722665
median_of_means,3.0,16,majority,1,0.82779825
median_of_means,3.0,16,majority,2,0.8753963
median_of_means,3.0,16,majority,3,0.8773889
median_of_means,3.0,16,majority,4,0.88262206
median_of_means,3.0,16,majority,5,0.7264984
median_of_means,3.0,16,minority,0,0.118675806
median_of_means,3.0,16,minority,1,0.05875671
median_of_means,3.0,17,majority,0,0.61286503
median_of_means,3.0,17,majority,1,0.59281397
median_of_means,3.0,17,majority,2,0.7678104
median_of_means,3.0,17,majority,3,0.7695709
median_of_means,3.0,17,majority,4,0.7575205
median_of_means,3.0,17,majority,5,0.63370115
median_of_means,3.0,17,minority,0,0.053900406
median_of_means,3.0,17,minority,1,0.052353382
median_of_means,3.0,18,majority,0,0.6336676
median_of_means,3.0,18,majority,1,0.7203034
median_of_means,3.0,18,majority,2,0.738346
median_of_means,3.0,18,majority,3,0.72231597
median_of_means,3.0,18,majority,4,0.7228373
median_of_means,3.0,18,majority,5,0.6991076
median_of_means,3.0,18,minority,0,0.023130417
median_of_means,3.0,18,minority,1,0.023130536
median_of_means,3.0,19,majority,0,0.7506294
median_of_means,3.0,19,majority,1,0.7163968
median_of_means,3.0,19,majority,2,0.6657661
median_of_means,3.0,19,majority,3,0.7273858
median_of_means,3.0,19,majority,4,0.7269668
median_of_means,3.0,19,majority,5,0.8155993
median_of_means,3.0,19,minority,0,0.0
median_of_means,3.0,19,minority,1,0.0
median_of_means,3.0,20,majority,0,0.8190343
median_of_means,3.0,20,majority,1,0.81938
median_of_means,3.0,20,majority,2,0.89139915
median_of_means,3.0,20,majority,3,0.8891299
median_of_means,3.0,20,majority,4,0.88816756
median_of_means,3.0,20,majority,5,0.8773173
median_of_means,3.0,20,minority,0,0.008178949
median_of_means,3.0,20,minority,1,0.0008491874
divide_and_conquer,0.0,1,majority,0,0.08592696
divide_and_conquer,0.0,1,majority,1,0.1135077
divide_and_conquer,0.0,1,majority,2,0.03032707
divide_and_conquer,0.0,1,majority,3,0.04748056
divide_and_conquer,0.0,1,majority,4,0.089455865
divide_and_conquer,0.0,1,majority,5,0.08121549
divide_and_conquer,0.0,1,minority,0,0.06594179
divide_and_conquer,0.0,1,minority,1,0.1135077
divide_and_conquer,0.0,2,majority,0,0.10295057
divide_and_conquer,0.0,2,majority,1,0.03433689
divide_and_conquer,0.0,2,majority,2,0.09831952
divide_and_conquer,0.0,2,majority,3,0.058016915
divide_and_conquer,0.0,2,majority,4,0.035345014
divide_and_conquer,0.0,2,majority,5,0.07539722
divide_and_conquer,0.0,2,minority,0,0.2727458
divide_and_conquer,0.0,2,minority,1,0.10295057
divide_and_conquer,0.0,3,majority,0,0.14927213
divide_and_conquer,0.0,3,majority,1,0.14426473
divide_and_conquer,0.0,3,majority,2,0.05508017
divide_and_conquer,0.0,3,majority,3,0.03964783
divide_and_conquer,0.0,3,majority,4,0.0918661
divide_and_conquer,0.0,3,majority,5,0.054073118
divide_and_conquer,0.0,3,minority,0,0.04449529
divide_and_conquer,0.0,3,minority,1,0.0918661
divide_and_conquer,0.0,4,majority,0,0.0459417
divide_and_conquer,0.0,4,majority,1,0.06312075
divide_and_conquer,0.0,4,majority,2,0.07119308
divide_and_conquer,0.0,4,majority,3,0.099764384
divide_and_conquer,0.0,4,majority,4,0.028977074
divide_and_conquer,0.0,4,majority,5,0.099764384
divide_and_conquer,0.0,4,minority,0,0.04276943
divide_and_conquer,0.0,4,minority,1,0.042026497
divide_and_conquer,0.0,5,majority,0,0.055664673
divide_and_conquer,0.0,5,majority,1,0.099221386
divide_and_conquer,0.0,5,majority,2,0.046728216
divide_and_conquer,0.0,5,majority,3,0.21637088
divide_and_conquer,0.0,5,majority,4,0.15521526
divide_and_conquer,0.0,5,majority,5,0.060857218
divide_and_conquer,0.0,5,minority,0,0.099221386
divide_and_conquer,0.0,5,minority,1,0.10417826
divide_and_conquer,0.0,6,majority,0,0.21104223
divide_and_conquer,0.0,6,majority,1,0.08495672
divide_and_conquer,0.0,6,majority,2,0.22725831
divide_and_conquer,0.0,6,majority,3,0.12024065
divide_and_conquer,0.0,6,majority,4,0.060608134
divide_and_conquer,0.0,6,majority,5,0.030394461
divide_and_conquer,0.0,6,minority,0,0.12024065
divide_and_conquer,0.0,6,minority,1,0.037200995
divide_and_conquer,0.0,7,majority,0,0.06142103
divide_and_conquer,0.0,7,majority,1,0.04168141
divide_and_conquer,0.0,7,majority,2,0.06543916
divide_and_conquer,0.0,7,majority,3,0.07903856
divide_and_conquer,0.0,7,majority,4,0.030295448
divide_and_conquer,0.0,7,majority,5,0.06607134
divide_and_conquer,0.0,7,minority,0,0.044623133
divide_and_conquer,0.0,7,minority,1,0.07903856
divide_and_conquer,0.0,8,majority,0,0.04692436
divide_and_conquer,0.0,8,majority,1,0.054367844
divide_and_conquer,0.0,8,majority,2,0.0971
divide_and_conquer,0.0,8,majority,3,0.115718514
divide_and_conquer,0.0,8,majority,4,0.115718514
divide_and_conquer,0.0,8,majority,5,0.11519555
divide_and_conquer,0.0,8,minority,0,0.073448166
divide_and_conquer,0.0,8,minority,1,0.067904
divide_and_conquer,0.0,9,majority,0,0.06405028
divide_and_conquer,0.0,9,majority,1,0.025422357
divide_and_conquer,0.0,9,majority,2,0.100207165
divide_and_conquer,0.0,9,majority,3,0.08720509
divide_and_conquer,0.0,9,majority,4,0.04939552
divide_and_conquer,0.0,9,majority,5,0.100207165
divide_and_conquer,0.0,9,minority,0,0.08824188
divide_and_conquer,0.0,9,minority,1,0.07554337
divide_and_conquer,0.0,10,majority,0,0.058786996
divide_and_conquer,0.0,10,majority,1,0.28114277
divide_and_conquer,0.0,10,majority,2,0.1068514
divide_and_conquer,0.0,10,majority,3,0.07893523
divide_and_conquer,0.0,10,majority,4,0.06870384
divide_and_conquer,0.0,10,majority,5,0.1068514
divide_and_conquer,0.0,10,minority,0,0.030923583
divide_and_conquer,0.0,10,minority,1,0.080766864
divide_and_conquer,0.0,11,majority,0,0.06846733
divide_and_conquer,0.0,11,majority,1,0.072065234
divide_and_conquer,0.0,11,majority,2,0.08845555
divide_and_conquer,0.0,11,majority,3,0.08845555
divide_and_conquer,0.0,11,majority,4,0.058864098
divide_and_conquer,0.0,11,majority,5,0.066915676
divide_and_conquer,0.0,11,minority,0,0.088550836
divide_and_conquer,0.0,11,minority,1,0.081419066
divide_and_conquer,0.0,12,majority,0,0.092750914
divide_and_conquer,0.0,12,majority,1,0.092750914
divide_and_conquer,0.0,12,majority,2,0.08102819
divide_and_conquer,0.0,12,majority,3,0.07378656
divide_and_conquer,0.0,12,majority,4,0.08527058
divide_and_conquer,0.0,12,majority,5,0.080305524
divide_and_conquer,0.0,12,minority,0,0.056267686
divide_and_conquer,0.0,12,minority,1,0.045449715
divide_and_conquer,0.0,13,majority,0,0.06767685
divide_and_conquer,0.0,13,majority,1,0.011273628
divide_and_conquer,0.0,13,majority,2,0.2794948
divide_and_conquer,0.0,13,majority,3,0.060762033
divide_and_conquer,0.0,13,majority,4,0.102635674
divide_and_conquer,0.0,13,majority,5,0.078912005
divide_and_conquer,0.0,13,minority,0,0.1006189
divide_and_conquer,0.0,13,minority,1,0.102635674
divide_and_conquer,0.0,14,majority,0,0.023261687
divide_and_conquer,0.0,14,majority,1,0.10422519
divide_and_conquer,0.0,14,majority,2,0.21957548
divide_and_conquer,0.0,14,majority,3,0.24635388
divide_and_conquer,0.0,14,majority,4,0.11930155
divide_and_conquer,0.0,14,majority,5,0.22116765
divide_and_conquer,0.0,14,minority,0,0.10422519
divide_and_conquer,0.0,14,minority,1,0.12017251
divide_and_conquer,0.0,15,majority,0,0.25668845
divide_and_conquer,0.0,15,majority,1,0.072761565
divide_and_conquer,0.0,15,majority,2,0.34577748
divide_and_conquer,0.0,15,majority,3,0.12047877
divide_and_conquer,0.0,15,majority,4,0.12047877
divide_and_conquer,0.0,15,majority,5,0.052417617
divide_and_conquer,0.0,15,minority,0,0.042104434
divide_and_conquer,0.0,15,minority,1,0.11409914
divide_and_conquer,0.0,16,majority,0,0.2882795
divide_and_conquer,0.0,16,majority,1,0.2882795
divide_and_conquer,0.0,16,majority,2,0.07090796
divide_and_conquer,0.0,16,majority,3,0.06659923
divide_and_conquer,0.0,16,majority,4,0.12806551
divide_and_conquer,0.0,16,majority,5,0.04213505
divide_and_conquer,0.0,16,minority,0,0.12806551
divide_and_conquer,0.0,16,minority,1,0.047415927
divide_and_conquer,0.0,17,majority,0,0.0703866
divide_and_conquer,0.0,17,majority,1,0.12109012
divide_and_conquer,0.0,17,majority,2,0.22930208
divide_and_conquer,0.0,17,majority,3,0.23696679
divide_and_conquer,0.0,17,majority,4,0.069383055
divide_and_conquer,0.0,17,majority,5,0.12109012
divide_and_conquer,0.0,17,minority,0,0.07318166
divide_and_conquer,0.0,17,minority,1,0.047303297
divide_and_conquer,0.0,18,majority,0,0.08379178
divide_and_conquer,0.0,18,majority,1,0.06989687
divide_and_conquer,0.0,18,majority,2,0.08379178
divide_and_conquer,0.0,18,majority,3,0.04284788
divide_and_conquer,0.0,18,majority,4,0.018336771
divide_and_conquer,0.0,18,majority,5,0.035767287
divide_and_conquer,0.0,18,minority,0,0.024550196
divide_and_conquer,0.0,18,minority,1,0.060142443
divide_and_conquer,0.0,19,majority,0,0.10415502
divide_and_conquer,0.0,19,majority,1,0.061335783
divide_and_conquer,0.0,19,majority,2,0.030992594
divide_and_conquer,0.0,19,majority,3,0.10415502
divide_and_conquer,0.0,19,majority,4,0.022458224
divide_and_conquer,0.0,19,majority,5,0.097064756
divide_and_conquer,0.0,19,minority,0,0.056650043
divide_and_conquer,0.0,19,minority,1,0.0766115
divide_and_conquer,0.0,20,majority,0,0.09578848
divide_and_conquer,0.0,20,majority,1,0.19581334
divide_and_conquer,0.0,20,majority,2,0.084086664
divide_and_conquer,0.0,20,majority,3,0.03641703
divide_and_conquer,0.0,20,majority,4,0.20752779
divide_and_conquer,0.0,20,majority,5,0.04349603
divide_and_conquer,0.0,20,minority,0,0.09578848
divide_and_conquer,0.0,20,minority,1,0.16358863
divide_and_conquer,0.5,1,majority,0,0.20681502
divide_and_conquer,0.5,1,majority,1,0.12645711
divide_and_conquer,0.5,1,majority,2,0.22595005
divide_and_conquer,0.5,1,majority,3,0.064775206
divide_and_conquer,0.5,1,majority,4,0.09381046
divide_and_conquer,0.5,1,majority,5,0.27305782
divide_and_conquer,0.5,1,minority,0,0.12819739
divide_and_conquer,0.5,1,minority,1,0.12819739
divide_and_conquer,0.5,2,majority,0,0.11005184
divide_and_conquer,0.5,2,majority,1,0.039286673
divide_and_conquer,0.5,2,majority,2,0.09182466
divide_and_conquer,0.5,2,majority,3,0.068435095
divide_and_conquer,0.5,2,majority,4,0.036311183
divide_and_conquer,0.5,2,majority,5,0.069731854
divide_and_conquer,0.5,2,minority,0,0.096355446
divide_and_conquer,0.5,2,minority,1,0.11005184
divide_and_conquer,0.5,3,majority,0,0.07267641
divide_and_conquer,0.5,3,majority,1,0.05039139
divide_and_conquer,0.5,3,majority,2,0.050901536
divide_and_conquer,0.5,3,majority,3,0.028317012
divide_and_conquer,0.5,3,majority,4,0.090977676
divide_and_conquer,0.5,3,majority,5,0.044304382
divide_and_conquer,0.5,3,minority,0,0.10834508
divide_and_conquer,0.5,3,minority,1,0.10834508
divide_and_conquer,0.5,4,majority,0,0.05240722
divide_and_conquer,0.5,4,majority,1,0.06324413
divide_and_conquer,0.5,4,majority,2,0.08813166
divide_and_conquer,0.5,4,majority,3,0.10509392
divide_and_conquer,0.5,4,majority,4,0.025311975
divide_and_conquer,0.5,4,majority,5,0.10509392
divide_and_conquer,0.5,4,minority,0,0.086286105
divide_and_conquer,0.5,4,minority,1,0.08220612
divide_and_conquer,0.5,5,majority,0,0.050520863
divide_and_conquer,0.5,5,majority,1,0.09741062
divide_and_conquer,0.5,5,majority,2,0.04968281
divide_and_conquer,0.5,5,majority,3,0.057747185
divide_and_conquer,0.5,5,majority,4,0.08020076
divide_and_conquer,0.5,5,majority,5,0.064841665
divide_and_conquer,0.5,5,minority,0,0.07663506
divide_and_conquer,0.5,5,minority,1,0.09741062
divide_and_conquer,0.5,6,majority,0,0.10925836
divide_and_conquer,0.5,6,majority,1,0.07910187
divide_and_conquer,0.5,6,majority,2,0.08512499
divide_and_conquer,0.5,6,majority,3,0.12656808
divide_and_conquer,0.5,6,majority,4,0.04983849
divide_and_conquer,0.5,6,majority,5,0.041872013
divide_and_conquer,0.5,6,minority,0,0.10248661
divide_and_conquer,0.5,6,minority,1,0.10248661
divide_and_conquer,0.5,7,majority,0,0.07778594
divide_and_conquer,0.5,7,majority,1,0.035409845
divide_and_conquer,0.5,7,majority,2,0.07449433
divide_and_conquer,0.5,7,majority,3,0.092305474
divide_and_conquer,0.5,7,majority,4,0.049915224
divide_and_conquer,0.5,7,majority,5,0.05329104
divide_and_conquer,0.5,7,minority,0,0.08656235
divide_and_conquer,0.5,7,minority,1,0.092305474
divide_and_conquer,0.5,8,majority,0,0.05999664
divide_and_conquer,0.5,8,majority,1,0.06474711
divide_and_conquer,0.5,8,majority,2,0.103367314
divide_and_conquer,0.5,8,majority,3,0.1189675
divide_and_conquer,0.5,8,majority,4,0.12740578
divide_and_conquer,0.5,8,majority,5,0.12740578
divide_and_conquer,0.5,8,minority,0,0.3821602
divide_and_conquer,0.5,8,minority,1,0.3821602
divide_and_conquer,0.5,9,majority,0,0.23639418
divide_and_conquer,0.5,9,majority,1,0.022594614
divide_and_conquer,0.5,9,majority,2,0.21774687
divide_and_conquer,0.5,9,majority,3,0.10951866
divide_and_conquer,0.5,9,majority,4,0.016183227
divide_and_conquer,0.5,9,majority,5,0.10951866
divide_and_conquer,0.5,9,minority,0,0.09086547
divide_and_conquer,0.5,9,minority,1,0.10693159
divide_and_conquer,0.5,10,majority,0,0.054486413
divide_and_conquer,0.5,10,majority,1,0.30911624
divide_and_conquer,0.5,10,majority,2,0.30911624
divide_and_conquer,0.5,10,majority,3,0.08067308
divide_and_conquer,0.5,10,majority,4,0.07435931
divide_and_conquer,0.5,10,majority,5,0.12900792
divide_and_conquer,0.5,10,minority,0,0.08512464
divide_and_conquer,0.5,10,minority,1,0.12900792
divide_and_conquer,0.5,11,majority,0,0.2645003
divide_and_conquer,0.5,11,majority,1,0.26372898
divide_and_conquer,0.5,11,majority,2,0.09274331
divide_and_conquer,0.5,11,majority,3,0.11006248
divide_and_conquer,0.5,11,majority,4,0.2645003
divide_and_conquer,0.5,11,majority,5,0.052173875
divide_and_conquer,0.5,11,minority,0,0.10625625
divide_and_conquer,0.5,11,minority,1,0.10625625
divide_and_conquer,0.5,12,majority,0,0.09145577
divide_and_conquer,0.5,12,majority,1,0.09145577
divide_and_conquer,0.5,12,majority,2,0.06432069
divide_and_conquer,0.5,12,majority,3,0.07224457
divide_and_conquer,0.5,12,majority,4,0.103751734
divide_and_conquer,0.5,12,majority,5,0.068781845
divide_and_conquer,0.5,12,minority,0,0.029902108
divide_and_conquer,0.5,12,minority,1,0.039312158
divide_and_conquer,0.5,13,majority,0,0.05860664
divide_and_conquer,0.5,13,majority,1,0.017028129
divide_and_conquer,0.5,13,majority,2,0.18862596
divide_and_conquer,0.5,13,majority,3,0.064629845
divide_and_conquer,0.5,13,majority,4,0.09877072
divide_and_conquer,0.5,13,majority,5,0.2769087
divide_and_conquer,0.5,13,minority,0,0.100150175
divide_and_conquer,0.5,13,minority,1,0.100150175
divide_and_conquer,0.5,14,majority,0,0.02096414
divide_and_conquer,0.5,14,majority,1,0.1153252
divide_and_conquer,0.5,14,majority,2,0.28609774
divide_and_conquer,0.5,14,majority,3,0.30751613
divide_and_conquer,0.5,14,majority,4,0.1094719
divide_and_conquer,0.5,14,majority,5,0.28594923
divide_and_conquer,0.5,14,minority,0,0.15072551
divide_and_conquer,0.5,14,minority,1,0.15072551
divide_and_conquer,0.5,15,majority,0,0.31758744
divide_and_conquer,0.5,15,majority,1,0.056629155
divide_and_conquer,0.5,15,majority,2,0.40859595
divide_and_conquer,0.5,15,majority,3,0.40859595
divide_and_conquer,0.5,15,majority,4,0.13802062
divide_and_conquer,0.5,15,majority,5,0.30609143
divide_and_conquer,0.5,15,minority,0,0.08241671
divide_and_conquer,0.5,15,minority,1,0.1361641
divide_and_conquer,0.5,16,majority,0,0.29340816
divide_and_conquer,0.5,16,majority,1,0.10601928
divide_and_conquer,0.5,16,majority,2,0.09079617
divide_and_conquer,0.5,16,majority,3,0.08089044
divide_and_conquer,0.5,16,majority,4,0.1480998
divide_and_conquer,0.5,16,majority,5,0.058022767
divide_and_conquer,0.5,16,minority,0,0.1480998
divide_and_conquer,0.5,16,minority,1,0.32358325
divide_and_conquer,0.5,17,majority,0,0.030843299
divide_and_conquer,0.5,17,majority,1,0.11977758
divide_and_conquer,0.5,17,majority,2,0.11697352
divide_and_conquer,0.5,17,majority,3,0.11697352
divide_and_conquer,0.5,17,majority,4,0.06477692
divide_and_conquer,0.5,17,majority,5,0.08496352
divide_and_conquer,0.5,17,minority,0,0.24542485
divide_and_conquer,0.5,17,minority,1,0.027440956
divide_and_conquer,0.5,18,majority,0,0.065288916
divide_and_conquer,0.5,18,majority,1,0.07734558
divide_and_conquer,0.5,18,majority,2,0.07734558
divide_and_conquer,0.5,18,majority,3,0.05265202
divide_and_conquer,0.5,18,majority,4,0.033946313
divide_and_conquer,0.5,18,majority,5,0.036063682
divide_and_conquer,0.5,18,minority,0,0.035512
divide_and_conquer,0.5,18,minority,1,0.056911334
divide_and_conquer,0.5,19,majority,0,0.10871918
divide_and_conquer,0.5,19,majority,1,0.06800627
divide_and_conquer,0.5,19,majority,2,0.044085976
divide_and_conquer,0.5,19,majority,3,0.09384473
divide_and_conquer,0.5,19,majority,4,0.043076493
divide_and_conquer,0.5,19,majority,5,0.3243051
divide_and_conquer,0.5,19,minority,0,0.12975502
divide_and_conquer,0.5,19,minority,1,0.12975502
divide_and_conquer,0.5,20,majority,0,0.08834259
divide_and_conquer,0.5,20,majority,1,0.06456778
divide_and_conquer,0.5,20,majority,2,0.069144845
divide_and_conquer,0.5,20,majority,3,0.04084247
divide_and_conquer,0.5,20,majority,4,0.06817205
divide_and_conquer,0.5,20,majority,5,0.023686277
divide_and_conquer,0.5,20,minority,0,0.08834259
divide_and_conquer,0.5,20,minority,1,0.07122451
divide_and_conquer,1.0,1,majority,0,0.06938099
divide_and_conquer,1.0,1,majority,1,0.13016185
divide_and_conquer,1.0,1,majority,2,0.024059828
divide_and_conquer,1.0,1,majority,3,0.067904286
divide_and_conquer,1.0,1,majority,4,0.09154949
divide_and_conquer,1.0,1,majority,5,0.07715188
divide_and_conquer,1.0,1,minority,0,0.15422666
divide_and_conquer,1.0,1,minority,1,0.15422666
divide_and_conquer,1.0,2,majority,0,0.11792974
divide_and_conquer,1.0,2,majority,1,0.046811387
divide_and_conquer,1.0,2,majority,2,0.086488575
divide_and_conquer,1.0,2,majority,3,0.07927291
divide_and_conquer,1.0,2,majority,4,0.040880047
divide_and_conquer,1.0,2,majority,5,0.06575546
divide_and_conquer,1.0,2,minority,0,0.16348468
divide_and_conquer,1.0,2,minority,1,0.16348468
divide_and_conquer,1.0,3,majority,0,0.08216328
divide_and_conquer,1.0,3,majority,1,0.059349492
divide_and_conquer,1.0,3,majority,2,0.061934028
divide_and_conquer,1.0,3,majority,3,0.017486703
divide_and_conquer,1.0,3,majority,4,0.08649628
divide_and_conquer,1.0,3,majority,5,0.051254284
divide_and_conquer,1.0,3,minority,0,0.17365518
divide_and_conquer,1.0,3,minority,1,0.17365518
divide_and_conquer,1.0,4,majority,0,0.062535435
divide_and_conquer,1.0,4,majority,1,0.09196071
divide_and_conquer,1.0,4,majority,2,0.2294149
divide_and_conquer,1.0,4,majority,3,0.3105847
divide_and_conquer,1.0,4,majority,4,0.040914197
divide_and_conquer,1.0,4,majority,5,0.17535977
divide_and_conquer,1.0,4,minority,0,0.17535977
divide_and_conquer,1.0,4,minority,1,0.14868371
divide_and_conquer,1.0,5,majority,0,0.058825742
divide_and_conquer,1.0,5,majority,1,0.100143865
divide_and_conquer,1.0,5,majority,2,0.05261531
divide_and_conquer,1.0,5,majority,3,0.050884403
divide_and_conquer,1.0,5,majority,4,0.073268004
divide_and_conquer,1.0,5,majority,5,0.07360692
divide_and_conquer,1.0,5,minority,0,0.11307399
divide_and_conquer,1.0,5,minority,1,0.11307399
divide_and_conquer,1.0,6,majority,0,0.11547378
divide_and_conquer,1.0,6,majority,1,0.07469954
divide_and_conquer,1.0,6,majority,2,0.08772219
divide_and_conquer,1.0,6,majority,3,0.13365854
divide_and_conquer,1.0,6,majority,4,0.039722223
divide_and_conquer,1.0,6,majority,5,0.05353651
divide_and_conquer,1.0,6,minority,0,0.17270544
divide_and_conquer,1.0,6,minority,1,0.17270544
divide_and_conquer,1.0,7,majority,0,0.074250564
divide_and_conquer,1.0,7,majority,1,0.06767678
divide_and_conquer,1.0,7,majority,2,0.06188582
divide_and_conquer,1.0,7,majority,3,0.24185297
divide_and_conquer,1.0,7,majority,4,0.07748225
divide_and_conquer,1.0,7,majority,5,0.059898794
divide_and_conquer,1.0,7,minority,0,0.15262501
divide_and_conquer,1.0,7,minority,1,0.15262501
divide_and_conquer,1.0,8,majority,0,0.06706204
divide_and_conquer,1.0,8,majority,1,0.05306949
divide_and_conquer,1.0,8,majority,2,0.106516056
divide_and_conquer,1.0,8,majority,3,0.09734221
divide_and_conquer,1.0,8,majority,4,0.14234768
divide_and_conquer,1.0,8,majority,5,0.114149325
divide_and_conquer,1.0,8,minority,0,0.21431422
divide_and_conquer,1.0,8,minority,1,0.21431422
divide_and_conquer,1.0,9,majority,0,0.2946487
divide_and_conquer,1.0,9,majority,1,0.2679358
divide_and_conquer,1.0,9,majority,2,0.105494104
divide_and_conquer,1.0,9,majority,3,0.11774039
divide_and_conquer,1.0,9,majority,4,0.249259
divide_and_conquer,1.0,9,majority,5,0.1127594
divide_and_conquer,1.0,9,minority,0,0.11857698
divide_and_conquer,1.0,9,minority,1,0.11857698
divide_and_conquer,1.0,10,majority,0,0.056996625
divide_and_conquer,1.0,10,majority,1,0.10471349
divide_and_conquer,1.0,10,majority,2,0.1249196
divide_and_conquer,1.0,10,majority,3,0.08552107
divide_and_conquer,1.0,10,majority,4,0.0783931
divide_and_conquer,1.0,10,majority,5,0.11777995
divide_and_conquer,1.0,10,minority,0,0.15494071
divide_and_conquer,1.0,10,minority,1,0.15494071
divide_and_conquer,1.0,11,majority,0,0.09587103
divide_and_conquer,1.0,11,majority,1,0.086496525
divide_and_conquer,1.0,11,majority,2,0.08751894
divide_and_conquer,1.0,11,majority,3,0.10897392
divide_and_conquer,1.0,11,majority,4,0.08326944
divide_and_conquer,1.0,11,majority,5,0.043638036
divide_and_conquer,1.0,11,minority,0,0.16789022
divide_and_conquer,1.0,11,minority,1,0.16789022
divide_and_conquer,1.0,12,majority,0,0.10488092
divide_and_conquer,1.0,12,majority,1,0.10857992
divide_and_conquer,1.0,12,majority,2,0.05065275
divide_and_conquer,1.0,12,majority,3,0.08219624
divide_and_conquer,1.0,12,majority,4,0.10488092
divide_and_conquer,1.0,12,majority,5,0.08864187
divide_and_conquer,1.0,12,minority,0,0.06323234
divide_and_conquer,1.0,12,minority,1,0.3016552
divide_and_conquer,1.0,13,majority,0,0.05896917
divide_and_conquer,1.0,13,majority,1,0.016457291
divide_and_conquer,1.0,13,majority,2,0.087613896
divide_and_conquer,1.0,13,majority,3,0.073295705
divide_and_conquer,1.0,13,majority,4,0.09821175
divide_and_conquer,1.0,13,majority,5,0.08316316
divide_and_conquer,1.0,13,minority,0,0.11032706
divide_and_conquer,1.0,13,minority,1,0.11032706
divide_and_conquer,1.0,14,majority,0,0.02492658
divide_and_conquer,1.0,14,majority,1,0.12657145
divide_and_conquer,1.0,14,majority,2,0.04451166
divide_and_conquer,1.0,14,majority,3,0.15545236
divide_and_conquer,1.0,14,majority,4,0.10009397
divide_and_conquer,1.0,14,majority,5,0.05262749
divide_and_conquer,1.0,14,minority,0,0.20297536
divide_and_conquer,1.0,14,minority,1,0.20297536
divide_and_conquer,1.0,15,majority,0,0.044474058
divide_and_conquer,1.0,15,majority,1,0.04636516
divide_and_conquer,1.0,15,majority,2,0.11788614
divide_and_conquer,1.0,15,majority,3,0.14741029
divide_and_conquer,1.0,15,majority,4,0.1277403
divide_and_conquer,1.0,15,majority,5,0.05528988
divide_and_conquer,1.0,15,minority,0,0.1492358
divide_and_conquer,1.0,15,minority,1,0.1492358
divide_and_conquer,1.0,16,majority,0,0.1519482
divide_and_conquer,1.0,16,majority,1,0.1143241
divide_and_conquer,1.0,16,majority,2,0.08174501
divide_and_conquer,1.0,16,majority,3,0.18948519
divide_and_conquer,1.0,16,majority,4,0.26338616
divide_and_conquer,1.0,16,majority,5,0.048104525
divide_and_conquer,1.0,16,minority,0,0.21417286
divide_and_conquer,1.0,16,minority,1,0.21417286
divide_and_conquer,1.0,17,majority,0,0.049805164
divide_and_conquer,1.0,17,majority,1,0.29659513
divide_and_conquer,1.0,17,majority,2,0.35857266
divide_and_conquer,1.0,17,majority,3,0.35857266
divide_and_conquer,1.0,17,majority,4,0.07403586
divide_and_conquer,1.0,17,majority,5,0.09369523
divide_and_conquer,1.0,17,minority,0,0.10860169
divide_and_conquer,1.0,17,minority,1,0.11416958
divide_and_conquer,1.0,18,majority,0,0.06004323
divide_and_conquer,1.0,18,majority,1,0.26697376
divide_and_conquer,1.0,18,majority,2,0.10798037
divide_and_conquer,1.0,18,majority,3,0.071894534
divide_and_conquer,1.0,18,majority,4,0.043907963
divide_and_conquer,1.0,18,majority,5,0.017336776
divide_and_conquer,1.0,18,minority,0,0.120475195
divide_and_conquer,1.0,18,minority,1,0.120475195
divide_and_conquer,1.0,19,majority,0,0.112010315
divide_and_conquer,1.0,19,majority,1,0.06983838
divide_and_conquer,1.0,19,majority,2,0.037363485
divide_and_conquer,1.0,19,majority,3,0.09672295
divide_and_conquer,1.0,19,majority,4,0.049680907
divide_and_conquer,1.0,19,majority,5,0.09045349
divide_and_conquer,1.0,19,minority,0,0.19173
divide_and_conquer,1.0,19,minority,1,0.19173
divide_and_conquer,1.0,20,majority,0,0.08866719
divide_and_conquer,1.0,20,majority,1,0.06373183
divide_and_conquer,1.0,20,majority,2,0.07822951
divide_and_conquer,1.0,20,majority,3,0.050777856
divide_and_conquer,1.0,20,majority,4,0.069578834
divide_and_conquer,1.0,20,majority,5,0.024259659
divide_and_conquer,1.0,20,minority,0,0.1399874
divide_and_conquer,1.0,20,minority,1,0.1399874
divide_and_conquer,1.5,1,majority,0,0.05777012
divide_and_conquer,1.5,1,majority,1,0.1348194
divide_and_conquer,1.5,1,majority,2,0.03557344
divide_and_conquer,1.5,1,majority,3,0.07286709
divide_and_conquer,1.5,1,majority,4,0.09080561
divide_and_conquer,1.5,1,majority,5,0.08871826
divide_and_conquer,1.5,1,minority,0,0.20332544
divide_and_conquer,1.5,1,minority,1,0.20332544
divide_and_conquer,1.5,2,majority,0,0.12643935
divide_and_conquer,1.5,2,majority,1,0.055880353
divide_and_conquer,1.5,2,majority,2,0.0825361
divide_and_conquer,1.5,2,majority,3,0.090379715
divide_and_conquer,1.5,2,majority,4,0.048034437
divide_and_conquer,1.5,2,majority,5,0.06378451
divide_and_conquer,1.5,2,minority,0,0.23318267
divide_and_conquer,1.5,2,minority,1,0.23318267
divide_and_conquer,1.5,3,majority,0,0.09221259
divide_and_conquer,1.5,3,majority,1,0.06920165
divide_and_conquer,1.5,3,majority,2,0.073240004
divide_and_conquer,1.5,3,majority,3,0.0096523585
